"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg 8d NPP","ETOPO1 Elevation","MODIS Ocean Aqua OceanColor 4km 8d Daytime SST"
"1940490062","true","2011-12-20 13:52:57.000","-1.252996369","-58.27844497","-77044.98851-3522475.437","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4559","NaN"
"1940490063","true","2011-12-20 14:22:57.000","-1.253870956","-58.27442262","-77109.03222-3522943.709","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4429","NaN"
"1940490064","true","2011-12-20 14:52:57.000","-1.288732988","-58.26198156","-79285.24389-3524348.169","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4427","NaN"
"1940490065","true","2011-12-20 15:22:57.000","-1.397360764","-58.2480585","-86006.59264-3525816.548","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4360","NaN"
"1940490066","true","2011-12-20 15:52:57.000","-1.503726052","-58.26574276","-92497.67332-3523586.904","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4526","NaN"
"1940490067","true","2011-12-20 16:22:57.000","-1.569077761","-58.29064455","-96437.02564-3520573.246","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4637","NaN"
"1940490068","true","2011-12-20 16:52:57.000","-1.603891904","-58.30087679","-98542.75332-3519320.088","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4682","NaN"
"1940490069","true","2011-12-20 17:22:57.000","-1.605602835","-58.29978899","-98651.40277-3519444.068","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4682","NaN"
"1940490070","true","2011-12-20 17:52:57.000","-1.600933395","-58.29644173","-98375.49359-3519842.654","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4682","NaN"
"1940490071","true","2011-12-20 18:22:57.000","-1.584996813","-58.29096045","-97414.15756-3520509.455","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4645","NaN"
"1940490072","true","2011-12-20 18:52:57.000","-1.597503063","-58.28261996","-98209.73743-3521461.331","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4655","NaN"
"1940490073","true","2011-12-20 19:22:57.000","-1.634928046","-58.27176405","-100546.0538-3522663.204","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4658","NaN"
"1940490074","true","2011-12-20 19:52:57.000","-1.47021472","-58.35943392","-90156.19867-3512708.602","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4747","NaN"
"1940490075","true","2011-12-20 20:22:57.000","-1.674140472","-58.34791887","-102697.2063-3513708.642","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4537","NaN"
"1940490076","true","2011-12-20 20:52:57.000","-1.779728959","-58.33890356","-109205-3514565","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4374","NaN"
"1940490077","true","2011-12-20 21:22:57.000","-1.779728959","-58.33890356","-109205-3514565","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4374","NaN"
"1940490078","true","2011-12-20 21:52:57.000","-1.578537542","-58.44630752","-96517.92607-3502400.425","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4309","NaN"
"1940490079","true","2011-12-20 22:22:57.000","-1.493709364","-58.47113643","-91256.92049-3499644.52","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4201","NaN"
"1940490080","true","2011-12-20 22:52:57.000","-1.450488564","-58.46918077","-88622.72816-3499940.379","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4128","NaN"
"1940490081","true","2011-12-20 23:22:57.000","-1.444399301","-58.46362274","-88267.10221-3500597.815","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4128","NaN"
"1940490082","true","2011-12-20 23:52:57.000","-1.437697622","-58.45781811","-87874.63592-3501284.925","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4204","NaN"
"1940490083","true","2011-12-21 00:22:57.000","-1.426987821","-58.45208536","-87236.82131-3501969.74","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4204","NaN"
"1940490084","true","2011-12-21 00:52:57.000","-1.411127954","-58.44642539","-86283.70656-3502653.74","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4213","NaN"
"1940490085","true","2011-12-21 01:22:57.000","-1.409161834","-58.4150272","-86253.58407-3506318.243","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4452","NaN"
"1940490086","true","2011-12-21 01:52:57.000","-1.436831431","-58.32853693","-88199.92148-3516365.08","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4857","NaN"
"1940490087","true","2011-12-21 02:22:57.000","-1.405970415","-58.28548921","-86429.18624-3521435.121","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4615","NaN"
"1940490088","true","2011-12-21 02:52:57.000","-1.340350402","-58.30426164","-82344.82604-3519341.139","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4742","NaN"
"1940490089","true","2011-12-21 03:22:57.000","-1.427519963","-58.27259053","-87791.14064-3522907.641","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4494","NaN"
"1940490090","true","2011-12-21 03:52:57.000","-1.439486","-58.27268964","-88526.59585-3522877.663","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4494","NaN"
"1940490091","true","2011-12-21 04:22:57.000","-1.443436228","-58.27232369","-88770.55483-3522914.26","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4500","NaN"
"1940490092","true","2011-12-21 04:52:57.000","-1.444401345","-58.27196115","-88830.96323-3522955.072","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4500","NaN"
"1940490093","true","2011-12-21 05:22:57.000","-1.483167397","-58.29954801","-91131.2059-3519674.959","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4701","NaN"
"1940490094","true","2011-12-21 05:52:57.000","-1.50555285","-58.33128107","-92409.02365-3515936.61","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4799","NaN"
"1940490095","true","2011-12-21 06:22:57.000","-1.493745979","-58.35179926","-91622.07752-3513561.891","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4790","NaN"
"1940490096","true","2011-12-21 06:52:57.000","-1.487092801","-58.34983443","-91220.033-3513801.717","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4805","NaN"
"1940490097","true","2011-12-21 07:22:57.000","-1.479599601","-58.34764845","-90767.08055-3514068.63","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4805","NaN"
"1940490098","true","2011-12-21 07:52:57.000","-1.471666491","-58.3455623","-90286.77809-3514324.535","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4815","NaN"
"1940490099","true","2011-12-21 08:22:57.000","-1.462234194","-58.34341923","-89714.61444-3514589.364","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4815","NaN"
"1940490100","true","2011-12-21 08:52:57.000","-1.452964289","-58.34068069","-89154.0902-3514923.322","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4844","NaN"
"1940490101","true","2011-12-21 09:22:57.000","-1.444015906","-58.33793295","-88613.21369-3515257.769","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4844","NaN"
"1940490102","true","2011-12-21 09:52:57.000","-1.43522321","-58.3350219","-88082.26511-3515610.952","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4857","NaN"
"1940490103","true","2011-12-21 10:22:57.000","-1.426201583","-58.3317724","-87538.14506-3516003.895","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4857","NaN"
"1940490104","true","2011-12-21 10:52:57.000","-1.416745545","-58.32796614","-86968.84917-3516462.379","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4871","NaN"
"1940490105","true","2011-12-21 11:22:57.000","-1.408170541","-58.3239168","-86454.18119-3516947.812","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4842","NaN"
"1940490106","true","2011-12-21 11:52:57.000","-1.40052667","-58.31975045","-85996.86686-3517445.433","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4842","NaN"
"1940490107","true","2011-12-21 12:22:57.000","-1.393239978","-58.31575643","-85560.86323-3517922.365","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4842","NaN"
"1940490108","true","2011-12-21 12:52:57.000","-1.35651214","-58.39997893","-83073.11641-3508151.13","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4889","NaN"
"1940490109","true","2011-12-21 13:22:57.000","-1.318997382","-58.48049844","-80559.9158-3498814.949","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4026","NaN"
"1940490110","true","2011-12-21 13:52:57.000","-1.304361672","-58.48457903","-79655.33834-3498359.647","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4055","NaN"
"1940490111","true","2011-12-21 14:22:57.000","-1.290409852","-58.48033289","-78814.61905-3498874.011","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4081","NaN"
"1940490112","true","2011-12-21 14:52:57.000","-1.275960252","-58.4763211","-77942.64328-3499361.536","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4081","NaN"
"1940490113","true","2011-12-21 15:22:57.000","-1.327026534","-58.43307627","-81178.31821-3504333.33","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4784","NaN"
"1940490114","true","2011-12-21 15:52:57.000","-1.369053369","-58.39919548","-83843.18253-3508224.24","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4772","NaN"
"1940490115","true","2011-12-21 16:22:57.000","-1.371158548","-58.3894308","-83999.34407-3509360.095","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4820","NaN"
"1940490116","true","2011-12-21 16:52:57.000","-1.405963396","-58.42624353","-86025.7449-3505014.98","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4372","NaN"
"1940490117","true","2011-12-21 17:22:57.000","-1.407434766","-58.43466798","-86091.61692-3504030.338","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4372","NaN"
"1940490118","true","2011-12-21 17:52:57.000","-1.439488911","-58.44064685","-88034.41431-3503284.423","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4309","NaN"
"1940490119","true","2011-12-21 18:22:57.000","-1.489201682","-58.48320617","-90945.00696-3498244.521","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4118","NaN"
"1940490120","true","2011-12-21 18:52:57.000","-1.565577735","-58.54760229","-95402.98134-3490614.098","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3634","NaN"
"1940490121","true","2011-12-21 19:22:57.000","-1.611415167","-58.56792929","-98128.85185-3488167.848","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-3644","NaN"
"1940490122","true","2011-12-21 19:52:57.000","-1.615511373","-58.5027178","-98592.5813-3495761.045","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4224","NaN"
"1940490123","true","2011-12-21 20:22:57.000","-1.631425948","-58.39680996","-99915.26074-3508081.724","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4400","NaN"
"1940490124","true","2011-12-21 20:52:57.000","-1.634493883","-58.36592612","-100205.8871-3511678.403","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4546","NaN"
"1940490125","true","2011-12-21 21:22:57.000","-1.6340636","-58.38430582","-100118.3598-3509535.436","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4472","NaN"
"1940490126","true","2011-12-21 21:52:57.000","-1.552525813","-58.35451857","-95218-3513148.834","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4746","NaN"
"1940490127","true","2011-12-21 22:22:57.000","-1.479988079","-58.46076771","-90450.05165-3500875.196","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4176","NaN"
"1940490128","true","2011-12-21 22:52:57.000","-1.461489862","-58.46231547","-89315.16838-3500723.752","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4151","NaN"
"1940490129","true","2011-12-21 23:22:57.000","-1.444019342","-58.45971505","-88255.37345-3501054.028","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4128","NaN"
"1940490130","true","2011-12-21 23:52:57.000","-1.429524707","-58.45919155","-87371.20034-3501137.281","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4115","NaN"
"1940490131","true","2011-12-22 00:22:57.000","-1.437007735","-58.45902853","-87828.93718-3501144.849","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4115","NaN"
"1940490132","true","2011-12-22 00:52:57.000","-1.447816299","-58.45732715","-88494.42314-3501326.598","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4208","NaN"
"1940490133","true","2011-12-22 01:22:57.000","-1.44239369","-58.40213642","-88325.10831-3507771.038","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4531","NaN"
"1940490134","true","2011-12-22 01:52:57.000","-1.382548987","-58.33316841","-84855.41054-3515906.693","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4893","NaN"
"1940490135","true","2011-12-22 02:22:57.000","-1.378360886","-58.33089364","-84604.7971-3516178.29","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4893","NaN"
"1940490136","true","2011-12-22 02:52:57.000","-1.375487158","-58.32959904","-84432.0663-3516333.575","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4893","NaN"
"1940490137","true","2011-12-22 03:22:57.000","-1.382720406","-58.32626143","-84885.38122-3516712.304","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4893","NaN"
"1940490138","true","2011-12-22 03:52:57.000","-1.370491319","-58.33311148","-84115.65903-3515931.114","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4899","NaN"
"1940490139","true","2011-12-22 04:22:57.000","-1.362393877","-58.33304411","-83618.94908-3515950.828","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4899","NaN"
"1940490140","true","2011-12-22 04:52:57.000","-1.357337229","-58.33060543","-83315.38976-3516242.724","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4902","NaN"
"1940490141","true","2011-12-22 05:22:57.000","-1.352900771","-58.32784887","-83050.71978-3516570.789","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4902","NaN"
"1940490142","true","2011-12-22 05:52:57.000","-1.350014332","-58.32584319","-82879.07731-3516808.985","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4902","NaN"
"1940490143","true","2011-12-22 06:22:57.000","-1.34686512","-58.32357037","-82692.01387-3517078.724","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4860","NaN"
"1940490144","true","2011-12-22 06:52:57.000","-1.344474244","-58.32086039","-82552.672-3517398.372","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4860","NaN"
"1940490145","true","2011-12-22 07:22:57.000","-1.342860104","-58.31837222","-82460.38531-3517691.02","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4860","NaN"
"1940490146","true","2011-12-22 07:52:57.000","-1.341663255","-58.31644504","-82392.17094-3517917.61","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4849","NaN"
"1940490147","true","2011-12-22 08:22:57.000","-1.340689437","-58.31392735","-82339.25467-3518212.784","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4849","NaN"
"1940490148","true","2011-12-22 08:52:57.000","-1.33019442","-58.33004325","-81651.14898-3516347.391","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4896","NaN"
"1940490149","true","2011-12-22 09:22:57.000","-1.321163008","-58.34079968","-81067.93007-3515105.226","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4887","NaN"
"1940490150","true","2011-12-22 09:52:57.000","-1.316918978","-58.33949996","-80811.04391-3515262.861","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4887","NaN"
"1940490151","true","2011-12-22 10:22:57.000","-1.307583569","-58.35374794","-80200.34568-3513613.696","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4891","NaN"
"1940490152","true","2011-12-22 10:52:57.000","-1.298262146","-58.36575351","-79596.97528-3512226.112","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4921","NaN"
"1940490153","true","2011-12-22 11:22:57.000","-1.293382692","-58.36397354","-79302.55309-3512440.527","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4921","NaN"
"1940490154","true","2011-12-22 11:52:57.000","-1.288840039","-58.36227294","-79028.5351-3512645.196","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4891","NaN"
"1940490155","true","2011-12-22 12:22:57.000","-1.283758756","-58.36035847","-78722.02048-3512875.535","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4891","NaN"
"1940490156","true","2011-12-22 12:52:57.000","-1.277914724","-58.35857419","-78368.35873-3513091.704","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4891","NaN"
"1940490157","true","2011-12-22 13:22:57.000","-1.271753158","-58.35685355","-77995.01802-3513300.847","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4840","NaN"
"1940490158","true","2011-12-22 13:52:57.000","-1.265218708","-58.35496651","-77599.19599-3513529.871","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4840","NaN"
"1940490159","true","2011-12-22 14:22:57.000","-1.257492428","-58.35263326","-77131.37452-3513812.515","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4805","NaN"
"1940490160","true","2011-12-22 14:52:57.000","-1.248429379","-58.34998376","-76582.29491-3514133.783","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4805","NaN"
"1940490161","true","2011-12-22 15:22:57.000","-1.239893199","-58.34692255","-76066.47285-3514502.306","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4771","NaN"
"1940490162","true","2011-12-22 15:52:57.000","-1.232444974","-58.34322504","-75618.88165-3514943.562","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4771","NaN"
