"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg Monthly NPP","ECMWF Interim Full Daily SFC Sea Ice Cover","ETOPO1 Elevation","ECMWF Interim Full Daily SFC Sea Surface Temperature"
"1940508579","true","2013-01-23 21:19:49.000","3.215770504","-69.8841807","123459.6387-2197385.361","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9255845714484102","-1729","271.4599609375"
"1940508580","true","2013-01-23 21:49:49.000","3.120036863","-69.62438386","121366.5974-2226550.294","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.8409768233862355","-1857","271.50165188697395"
"1940508581","true","2013-01-23 22:19:49.000","3.151539971","-69.55539631","123014.4539-2234177.414","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.8139199130652094","-2010","271.51708960261215"
"1940508582","true","2013-01-23 22:49:49.000","3.170127997","-69.53146624","123887.1026-2236806.639","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.8042358462305192","-1984","271.52238358713663"
"1940508583","true","2013-01-23 23:19:49.000","3.166929044","-69.35463217","124853.9172-2256544.381","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.724360687943012","-2216","271.5633313190697"
"1940508584","true","2013-01-23 23:49:49.000","2.993907599","-69.0611441","119753.2724-2289686.94","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","255.76430742323473","0.48893305812501386","-3781","271.66472629107034"
"1940508585","true","2013-01-24 00:19:49.000","2.909824718","-68.80482492","117849.3245-2318511.722","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","251.57458356035815","0.28868210801305727","-3858","272.0752832763094"
"1940508586","true","2013-01-24 00:49:49.000","2.815584884","-68.60741793","115121.7895-2340786.237","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","282.65404588022295","0.19383723919008344","-4017","272.3871806926157"
"1940508587","true","2013-01-24 01:19:49.000","2.773144967","-68.45725115","114202.097-2357679.813","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","284.2635186161122","0.12591636547838841","-4405","272.63837113474153"
"1940508588","true","2013-01-24 01:49:49.000","2.770969369","-68.45773442","114109.9538-2357630.04","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","283.9862417495787","0.1283960325578423","-4405","272.6689658477995"
"1940508589","true","2013-01-24 02:19:49.000","2.76470427","-68.46626036","113806.0572-2356687.929","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","283.4027130925368","0.13465020353486068","-4359","272.6876958782857"
"1940508590","true","2013-01-24 02:49:49.000","2.771498656","-68.45596895","114141.302-2357826.651","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","283.7378512420841","0.1320909822455642","-4405","272.73400564269605"
"1940508591","true","2013-01-24 03:19:49.000","2.761902996","-68.29556224","114613.05-2375810.05","true","1213","1","gps","Thalassoica antarctica","4181992GPS","4181992","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","273.05397952275905","0.06769698380737098","-4042","272.9695776673529"
