"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg Monthly NPP","ECMWF Interim Full Daily SFC Sea Ice Cover","ETOPO1 Elevation","ECMWF Interim Full Daily SFC Sea Surface Temperature"
"1940501836","true","2012-12-26 21:16:11.000","1.423376005","-70.02720873","54272.81802-2184218.137","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9085998535156251","-54","271.4599609375"
"1940501837","true","2012-12-26 21:46:11.000","1.425022637","-69.86306335","54791.07143-2202526.286","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.908599853515625","-685","271.45996093749994"
"1940501838","true","2012-12-26 22:16:11.000","1.517044928","-69.6781461","58874.99124-2223072.061","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9048608565608237","-2331","271.45996093750006"
"1940501839","true","2012-12-26 22:46:11.000","1.598270882","-69.55556924","62408.34321-2236671.639","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9036297810639432","-2119","271.4599609374999"
"1940501840","true","2012-12-26 23:16:11.000","1.530068766","-69.46294604","60022.19403-2247089.104","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9053181327236387","-2069","271.45996093750006"
"1940501841","true","2012-12-26 23:46:11.000","1.522314579","-69.45998635","59726.86731-2247427.814","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9053975845225105","-2065","271.4599609375"
"1940501842","true","2012-12-27 00:16:11.000","1.56615816","-69.36591985","61733.94205-2257890.313","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9080435380686469","-2773","271.4599828875507"
"1940501843","true","2012-12-27 00:46:11.000","1.703562112","-69.20929951","67669.08-2275238.5","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","0.9129884557413803","-3031","271.46002357765485"
"1940501844","true","2012-12-27 01:16:11.000","1.800466606","-69.10847142","71871.41667-2286392.479","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","259.7744236909406","0.9162147382993183","-3462","271.4600642677589"
"1940501845","true","2012-12-27 01:46:11.000","1.895273851","-69.03050519","75943.08889-2294988.303","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","278.00820013063196","0.9178038070284126","-3632","271.46010495786317"
"1940501846","true","2012-12-27 02:16:11.000","2.124339817","-68.89749848","85669.49043-2309541.43","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","285.47805174371666","0.8587656849988413","-3674","271.5130303036382"
"1940501847","true","2012-12-27 02:46:11.000","2.350397997","-68.74773418","95468.6753-2325939.487","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","289.02380044137516","0.7908617339105035","-4054","271.5503010100227"
"1940501848","true","2012-12-27 03:16:11.000","2.555618654","-68.60060123","104533.9245-2342047.468","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","306.3315559385017","0.7391977038299417","-4218","271.59072880187614"
"1940501849","true","2012-12-27 03:46:11.000","2.676183325","-68.45330165","110232.705-2358311.933","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","312.486492317478","0.6896991258907152","-4378","271.6284888066581"
"1940501850","true","2012-12-27 04:16:11.000","2.659306111","-68.43062204","109655.9865-2360883.919","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","309.45165946012196","0.6806961567872969","-4404","271.6319658571483"
"1940501851","true","2012-12-27 04:46:11.000","2.653301702","-68.41954233","109466.0722-2362136.155","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","307.65923059471214","0.6752392822235266","-4416","271.63220701049613"
"1940501852","true","2012-12-27 05:16:11.000","2.708038345","-68.29228324","112396.8385-2376284.085","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","302.3494211485618","0.643021142716426","-3874","271.6504697823914"
"1940501853","true","2012-12-27 05:46:11.000","2.760703893","-68.13867707","115410.9966-2393391.378","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","458.2397704635882","0.48228923421505593","-4342","271.7883069188605"
"1940501854","true","2012-12-27 06:16:11.000","2.739400369","-68.02286328","115142.2904-2406416.992","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","454.4434386908632","0.4164943659166711","-4476","271.84842718370106"
"1940501855","true","2012-12-27 06:46:11.000","2.775581305","-67.89346775","117365.3587-2420854.565","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","466.1740721712542","0.3389820818367971","-4216","271.91929322385494"
"1940501856","true","2012-12-27 07:16:11.000","2.77438177","-67.87690129","117404.727-2422715.275","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","486.90340990474056","0.3289536830676096","-4225","271.92835879992265"
"1940501857","true","2012-12-27 07:46:11.000","2.817381027","-67.76111944","119862.1352-2435616.043","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","413.4306711599265","0.2613510845760982","-4484","271.98379315996084"
"1940501858","true","2012-12-27 08:16:11.000","2.823730059","-67.67333975","120617.9254-2445454.001","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","410.0936284206331","0.21393327458267286","-4368","272.01500402280817"
"1940501859","true","2012-12-27 08:46:11.000","2.817452475","-67.6656495","120392.4706-2446330.397","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","409.9715161339059","0.20987738385253518","-4368","272.01788605123954"
"1940501860","true","2012-12-27 09:16:11.000","2.837772513","-67.58521542","121707.6422-2455317.065","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","398.92967368765187","0.17327576216945872","-4482","272.02154924748885"
"1940501861","true","2012-12-27 09:46:11.000","2.818245516","-67.43235134","121715.9468-2472525.867","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","382.94839115846526","0.07092799509030366","-4541","272.16392573786413"
"1940501862","true","2012-12-27 10:16:11.000","2.818976602","-67.27657985","122609.3479-2490027.344","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","350.51479568092395","0.047359533802904585","-4025","272.27862729803024"
"1940501863","true","2012-12-27 10:46:11.000","2.804871737","-67.19464654","122447.5933-2499267.57","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","338.3089510627156","0.03895163576611799","-3103","272.3224228580096"
"1940501864","true","2012-12-27 11:16:11.000","2.80272885","-67.1948795","122352.8373-2499245.957","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","338.41185627106967","0.03894321817238081","-3103","272.3224526136478"
"1940501865","true","2012-12-27 11:46:11.000","2.805665026","-67.17216426","122606.0714-2501793.551","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","335.9930122599097","0.03695405030231885","-2776","272.33306636420514"
"1940501866","true","2012-12-27 12:16:11.000","2.794895453","-67.15830174","122211.9133-2503375.222","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","335.33751485042734","0.03562855849452871","-2695","272.3401266085125"
"1940501867","true","2012-12-27 12:46:11.000","2.818957971","-67.07843007","123705.5094-2512305.509","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","324.914235358339","0.029224259288371347","-2914","272.3741263734732"
"1940501868","true","2012-12-27 13:16:11.000","2.808763885","-66.93786247","124034.3448-2528140.852","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","321.7404411086757","0.018558542190179134","-3839","272.42774815163574"
"1940501869","true","2012-12-27 13:46:11.000","2.889899739","-66.86189113","128045.8557-2536511.759","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","324.26473564834475","0.012979750978928119","-3753","272.4440835086457"
"1940501870","true","2012-12-27 14:16:11.000","2.880171348","-66.71755","128432.6779-2552782.533","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","310.73647460167035","0.0","-3777","272.51610838519684"
"1940501871","true","2012-12-27 14:46:11.000","2.898692751","-66.57594389","130065.4494-2568689.695","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","292.62160607172507","0.0","-3735","272.57137568897593"
"1940501872","true","2012-12-27 15:16:11.000","2.906665353","-66.43749883","131214.9728-2584271.864","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","265.28607220290974","0.0","-3680","272.6049694784531"
"1940501873","true","2012-12-27 15:46:11.000","2.941732524","-66.29640184","133614.0198-2600097.488","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","253.3823561179993","0.0","-3204","272.62842723965775"
"1940501874","true","2012-12-27 16:16:11.000","2.978980576","-66.20377142","135847.9551-2610456.618","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","249.43316031916078","0.0","-3650","272.63680686598576"
"1940501875","true","2012-12-27 16:46:11.000","3.097888726","-66.09129093","141951.9495-2622857.447","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","239.78267665204976","0.0","-3635","272.5452957796183"
"1940501876","true","2012-12-27 17:16:11.000","3.220390196","-65.96751198","148345.3017-2636515.082","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","234.63521780656183","0.0","-3750","272.60243402282765"
"1940501877","true","2012-12-27 17:46:11.000","3.310540374","-65.83104427","153384.5288-2651683.125","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","263.87704296551755","0.0","-3706","272.61220425621923"
"1940501878","true","2012-12-27 18:16:11.000","3.434032894","-65.72911766","159790.1053-2662855.5","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","258.4672706743353","0.0","-3662","272.63177341634554"
"1940501879","true","2012-12-27 18:46:11.000","3.534304759","-65.60013135","165349.8951-2677140.91","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","240.8525179820825","0.0","-3555","272.66579168198353"
"1940501880","true","2012-12-27 19:16:11.000","3.616695187","-65.52271614","169752.2587-2685646.99","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","245.32589699211513","0.0","-3339","272.68775823277724"
"1940501881","true","2012-12-27 19:46:11.000","3.771399279","-65.41835248","177780.5258-2696972.052","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","241.41229777603812","0.0","-3191","272.68347358312496"
"1940501882","true","2012-12-27 20:16:11.000","3.89585885","-65.31992665","184396.1437-2707704.239","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","263.97639030567103","0.0","-3400","272.72648875553483"
"1940501883","true","2012-12-27 20:46:11.000","4.080157851","-65.26106038","193579.4825-2713750.984","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","273.47019500612697","0.0","-3423","272.70734111138745"
"1940501884","true","2012-12-27 21:16:11.000","4.195836442","-65.22810372","199331.3694-2717079.927","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","274.4007614905544","0.0","-3532","272.752892385216"
"1940501885","true","2012-12-27 21:46:11.000","4.383242286","-65.16718895","208745.1993-2723298.509","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","266.9783483894895","0.0","-3609","272.73930056636306"
"1940501886","true","2012-12-27 22:16:11.000","4.448390297","-65.14245302","212059.1036-2725855.456","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","265.85864838504574","0.0","-3545","272.74049240066404"
"1940501887","true","2012-12-27 22:46:11.000","4.52344945","-65.1342193","215703.5-2726505.985","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","269.9227372803439","0.0","-3439","272.67267522275773"
"1940501888","true","2012-12-27 23:16:11.000","4.643089749","-65.09955772","221714.4505-2729967.139","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","292.64892528793973","0.0","-3477","272.6638105772761"
"1940501889","true","2012-12-27 23:46:11.000","4.644263686","-65.09945534","221771.3249-2729974.167","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","292.7452847117973","0.0","-3477","272.66373713869166"
"1940501890","true","2012-12-28 00:16:11.000","4.643950064","-65.09888206","221761.6452-2730040.178","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","292.86931983172366","0.0","-3477","272.6651912493671"
"1940501891","true","2012-12-28 00:46:11.000","4.646583896","-65.09682933","221906-2730262","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","293.4927757424089","0.0","-3477","272.66766771464887"
"1940501892","true","2012-12-28 01:16:11.000","4.726471112","-65.08629963","225810.9674-2731139.998","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","312.5068144664057","0.0","-3531","272.6652939761108"
"1940501893","true","2012-12-28 01:46:11.000","4.985266389","-65.01472375","238850.1903-2738179.751","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","317.7812431692731","0.0","-3642","272.6581097529174"
"1940501894","true","2012-12-28 02:16:11.000","5.246756","-64.91782285","252349.675-2748009.229","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","279.6208796022329","0.0","-3772","272.66452550737756"
"1940501895","true","2012-12-28 02:46:11.000","5.487857932","-64.84709023","264678.8153-2754913.876","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","262.13138235841063","0.0","-3215","272.48232994783945"
"1940501896","true","2012-12-28 03:16:11.000","5.622789669","-64.80823226","271598.0919-2758672.711","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","250.97740999664006","0.0","-2311","272.48332150467866"
"1940501897","true","2012-12-28 03:46:11.000","5.886647232","-64.6891434","285686.2435-2770843.953","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","280.83696294802604","0.0","-1913","272.47454312356433"
"1940501898","true","2012-12-28 04:16:11.000","6.161272481","-64.55771763","300566.3333-2784287.042","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","192.91360119520962","0.05368686414165669","-3717","272.2636618561723"
"1940501899","true","2012-12-28 04:46:11.000","6.501550826","-64.40857857","319016.209-2799295.684","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","306.99266437471135","0.08481825348747192","-4682","272.20183180384424"
"1940501900","true","2012-12-28 05:16:11.000","6.836125326","-64.26726809","337269.8778-2813341.74","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","224.56853743018428","0.11504972559498404","-4607","272.0711982277099"
"1940501901","true","2012-12-28 05:46:11.000","7.173291846","-64.1521842","355454.6587-2824300.486","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","212.96107577002738","0.08800049018727536","-4777","272.1253720277184"
"1940501902","true","2012-12-28 06:16:11.000","7.539188152","-64.056836","374907.5613-2832732.587","true","1213","1","gps","Thalassoica antarctica","4181880GPS","4181880","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","190.26084382024328","0.06799440695361875","-4883","272.0879432365164"
