date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2008188,0,0,2,-70.15,-72.73,1,5099.83,0
2008195,7,4.055,2,-70.13,-72.82,1,5015.51,0
2008202,7,0,2,-70.13,-72.82,1,4931.19,0
2008209,7,3.772,2,-70.13,-72.72,1,4846.87,0
2008216,7,3.395,2,-70.13,-72.63,1,4762.56,0
2008223,7,3.395,2,-70.13,-72.72,1,4691.85,0
2008230,7,4.055,2,-70.15,-72.63,1,4605.48,0
2008237,7,1.884,2,-70.15,-72.68,1,4523.33,0
2008244,7,0,2,-70.15,-72.68,1,4444.59,0.0508
2008251,7,0,2,-70.15,-72.68,1,4374.83,-0.0519
2008258,7,0,2,-70.15,-72.68,1,4327.37,-0.0594
2008265,7,0,2,-70.15,-72.68,1,4277.74,-0.1726
2008272,7,0,2,-70.15,-72.68,1,4260.7,-0.1843
2008279,7,0,2,-70.15,-72.68,1,4230.28,-0.01
2008286,7,0,2,-70.15,-72.68,1,4219.96,0.1173
2008293,7,3.414,2,-70.12,-72.7,1,4208.28,0.3917
2008307,14,3.33,2,-70.15,-72.7,1,4196.6,0.668
2008314,7,0,2,-70.15,-72.7,1,4184.92,0.8961
2008321,7,11.125,2,-70.05,-72.68,1,4173.23,1.0263
