date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2005051,0,0,2,-75.22,165.17,1,802.4,0
2005100,49,65.243,2,-74.67,165.97,1,827.3,0
2005135,35,56.861,2,-74.32,167.37,1,852.19,0
2005149,14,57.92,2,-73.98,168.82,1,877.09,0
2005150,1,0.689,3,-73.974,168.819,1,901.99,0
2005151,1,0.584,3,-73.969,168.816,2,926.88,0
2005152,1,0.513,3,-73.964,168.812,2,951.78,0
2005153,1,0.452,3,-73.96,168.808,2,976.68,0
2005154,1,0.406,3,-73.957,168.804,2,1001.58,0
2005155,1,0.377,3,-73.953,168.801,2,1026.47,0
2005156,1,0.379,2,-73.95,168.8,2,1051.37,0
2005157,1,0.506,3,-73.946,168.81,2,1076.27,0
2005158,1,0.943,3,-73.943,168.837,2,1107.43,0
2005159,1,1.301,3,-73.939,168.878,2,1139.06,0
2005160,1,1.542,3,-73.935,168.926,2,1172.13,0
2005161,1,1.651,3,-73.933,168.979,2,1203.69,0
2005162,1,1.632,3,-73.931,169.032,2,1236.23,0
2005163,1,1.483,2,-73.93,169.08,2,1267.68,0
2005164,1,1.453,3,-73.93,169.127,2,1302.25,0
2005165,1,1.588,3,-73.93,169.179,2,1348.85,0
2005166,1,1.659,3,-73.93,169.233,2,1398.45,0
2005167,1,1.665,3,-73.93,169.287,1,1444.78,0
2005168,1,1.607,3,-73.93,169.34,1,1483.11,0
2005169,1,1.484,3,-73.93,169.388,1,1522.28,0
2005170,1,1.296,2,-73.93,169.43,2,1566.18,0
2005198,28,114.905,2,-72.92,170.23,2,1595.42,0
2005212,14,58.392,2,-72.42,170.78,2,1635.34,0
2005213,1,5.919,3,-72.372,170.854,1,1675.72,0
2005214,1,6.803,3,-72.319,170.955,2,1718.4,0
2005215,1,7.424,3,-72.261,171.069,2,1763.41,0
2005216,1,7.736,3,-72.201,171.182,1,1808.54,0
2005217,1,7.773,3,-72.137,171.28,1,1853.86,0
2005218,1,7.641,3,-72.072,171.349,2,1878.99,0
2005219,1,7.478,2,-72.005,171.375,2,1906.87,0
2005240,21,232.739,2,-70.25,167.82,2,1934.75,0
2005261,21,18.319,2,-70.12,167.52,2,1962.63,0
2005289,28,30.206,2,-70.13,166.72,2,1990.52,0
2005290,1,0.011,3,-70.13,166.72,2,2018.4,0
2005291,1,0.045,3,-70.13,166.722,2,2046.28,0
2005292,1,0.087,3,-70.13,166.724,2,2074.16,0
2005293,1,0.143,3,-70.13,166.728,2,2102.04,0
2005294,1,0.204,3,-70.13,166.733,2,2129.92,0
2005295,1,0.279,3,-70.13,166.74,1,2157.8,0
2005296,1,0.362,2,-70.13,166.75,1,2185.68,0
