date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2007030,0,0,16,-74.208,-32.587,1,4283.06,-0.2923
2007031,1,0,16,-74.208,-32.587,1,4242.71,-0.2303
2007032,1,0,16,-74.208,-32.587,1,4202.35,-0.262
2007033,1,0,16,-74.208,-32.587,1,4161.99,-0.3266
2007034,1,0,16,-74.208,-32.587,1,4121.63,-0.3631
2007035,1,0,16,-74.208,-32.587,1,4081.28,-0.0515
2007036,1,0,16,-74.208,-32.587,1,4040.92,0.1169
2007037,1,0,17,-74.208,-32.587,1,4000.56,0.0912
2007038,1,0,17,-74.208,-32.587,1,3960.2,-0.0643
2007039,1,0,16,-74.208,-32.587,1,3919.85,-0.0365
2007040,1,18.269,16,-74.3,-33.087,1,3879.49,-0.1998
2007041,1,9.41,17,-74.308,-33.4,1,3839.13,-0.0832
2007042,1,7.632,17,-74.31,-33.654,1,3798.77,-0.109
2007043,1,6.178,17,-74.313,-33.859,1,3754.82,0.1547
2007044,1,5.056,16,-74.319,-34.026,1,3707.46,0.1538
2007045,1,5.344,16,-74.354,-34.148,1,3631.5,0.0179
2007046,1,0.339,17,-74.352,-34.155,1,3578.22,-0.1275
2007047,1,0.793,17,-74.345,-34.16,1,3499.51,-0.0651
2007048,1,1.162,17,-74.334,-34.164,1,3419.51,-0.0592
2007049,1,1.436,17,-74.321,-34.168,1,3332.65,-0.0435
2007050,1,1.589,17,-74.307,-34.171,1,3243.48,0.0383
2007051,1,1.655,17,-74.292,-34.173,1,3174.51,0
2007052,1,1.588,17,-74.278,-34.175,1,3100.4,0
2007053,1,1.432,17,-74.265,-34.176,1,3007.61,0
2007054,1,1.154,17,-74.255,-34.177,1,2915.62,0
2007055,1,0.777,17,-74.248,-34.177,1,2822.69,0
2007056,1,0.277,16,-74.245,-34.177,1,2728.5,0
2007057,1,9.567,16,-74.3,-33.932,1,2633.54,0
2007058,1,2.932,17,-74.315,-34.013,1,2537.51,0
2007059,1,2.493,16,-74.321,-34.093,1,2442.41,0
2007060,1,0,16,-74.321,-34.093,1,2360.79,0
2007061,1,0,16,-74.321,-34.093,1,2267.64,0
2007062,1,15.219,16,-74.271,-34.565,1,2174.39,0.0302
2007063,1,0,16,-74.271,-34.565,1,2087.1,-0.0201
2007064,1,0,16,-74.271,-34.565,1,2013.17,-0.1228
2007065,1,8.123,16,-74.232,-34.793,1,1942.96,-0.0319
2007066,1,5.963,16,-74.18,-34.738,1,1875.53,-0.0051
2007067,1,0,16,-74.18,-34.738,1,1824.33,-0.0116
2007068,1,10.862,16,-74.101,-34.946,1,1768.04,0.4009
2007069,1,5.794,16,-74.081,-35.123,1,1716.09,0.3848
