date,date_gap,disp,flags,lat,lon,mask,size,vel_angle
2003012,0,0,2,-73.3,-108.8,1,1389.14,0
2003013,1,4.768,3,-73.257,-108.808,1,1387.93,0
2003014,1,4.762,3,-73.214,-108.819,2,1386.73,0
2003015,1,4.779,3,-73.171,-108.832,2,1385.52,0
2003016,1,4.774,3,-73.129,-108.847,2,1384.31,0
2003017,1,4.79,3,-73.086,-108.863,2,1383.1,0
2003018,1,4.785,3,-73.043,-108.881,2,1381.89,0
2003019,1,4.801,2,-73,-108.9,2,1380.68,0
2003033,14,68.6,2,-72.4,-109.4,2,1379.47,0
2003034,1,3.317,3,-72.411,-109.492,2,1378.26,0
2003035,1,5.703,3,-72.44,-109.633,2,1377.05,0
2003036,1,7.103,3,-72.479,-109.802,2,1375.84,0
2003037,1,7.47,3,-72.521,-109.975,2,1374.63,0
2003038,1,6.754,3,-72.56,-110.131,2,1375.13,0
2003039,1,4.989,3,-72.589,-110.246,2,1376.52,0
2003040,1,2.164,2,-72.6,-110.3,2,1378.25,0
2003054,14,11.586,2,-72.5,-110.4,2,1380.79,0
2003055,1,1.571,3,-72.487,-110.42,2,1378.64,0
2003056,1,2.178,3,-72.47,-110.452,2,1377.26,0
2003057,1,2.482,3,-72.451,-110.491,2,1377.71,0
2003058,1,2.481,3,-72.432,-110.53,2,1381.75,0
2003059,1,2.156,3,-72.416,-110.565,2,1387.77,0
2003060,1,1.529,3,-72.404,-110.59,2,1394.26,0
2003061,1,0.576,2,-72.4,-110.6,2,1408.69,0
2003062,1,0.557,3,-72.4,-110.583,2,1425.23,0
2003063,1,1.44,3,-72.4,-110.541,2,1439.7,0
2003064,1,1.966,3,-72.4,-110.482,2,1449.5,0
2003065,1,2.141,3,-72.4,-110.418,2,1465.63,0
2003066,1,1.966,3,-72.4,-110.36,2,1475.68,0
2003067,1,1.44,3,-72.4,-110.317,2,1493.12,0
2003068,1,0.557,2,-72.4,-110.3,2,1510.22,0
2003110,42,51.407,2,-72.5,-111.8,2,1521.15,0
2003111,1,3.004,3,-72.488,-111.88,1,1532.91,0
2003112,1,5.118,3,-72.455,-111.987,1,1544.58,0
2003113,1,6.766,3,-72.407,-112.114,1,1557.31,0
2003114,1,7.764,3,-72.352,-112.255,1,1570.65,0
2003115,1,8.092,3,-72.295,-112.404,1,1583.98,0
2003116,1,7.751,3,-72.242,-112.554,1,1598.53,0
2003117,1,6.78,2,-72.2,-112.7,1,1612.73,0
2003118,1,6.346,3,-72.164,-112.844,1,1627.28,0
2003119,1,6.642,3,-72.125,-112.994,1,1641.69,0
2003120,1,6.733,3,-72.088,-113.149,2,1656.95,0
2003121,1,6.618,3,-72.054,-113.308,2,1672.2,0
2003122,1,6.342,3,-72.026,-113.47,2,1687.46,0
2003123,1,6.004,3,-72.007,-113.634,2,1702.72,0
2003124,1,5.743,2,-72,-113.8,2,1717.97,0
2003215,91,580.601,2,-73.5,-130.8,2,1733.23,0
2003250,35,29.232,2,-73.3,-130.2,1,1748.49,0
2004004,119,429.023,2,-74.5,-143.5,1,1763.75,0
2004039,35,76.935,2,-74.7,-146,1,1779,0
2004074,35,108.545,2,-74.8,-149.7,1,1794.26,0
2004277,203,235.397,2,-72.9,-146.3,2,1809.52,0
2004298,21,94.519,2,-72.7,-149.1,2,1824.77,0
